loanamount,totaldue,interest,termyears,rateofinterest,referredbysomeone,prevloan_loannumber_count,prevloan_loannumber_mean,prevloan_loannumber_max,prevloan_loannumber_min,prevloan_loannumber_sum,prevloan_loanamount_count,prevloan_loanamount_mean,prevloan_loanamount_max,prevloan_loanamount_min,prevloan_loanamount_sum,prevloan_totaldue_count,prevloan_totaldue_mean,prevloan_totaldue_max,prevloan_totaldue_min,prevloan_totaldue_sum,prevloan_interest_count,prevloan_interest_mean,prevloan_interest_max,prevloan_interest_min,prevloan_interest_sum,prevloan_termyears_count,prevloan_termyears_mean,prevloan_termyears_max,prevloan_termyears_min,prevloan_termyears_sum,prevloan_rateofinterest_count,prevloan_rateofinterest_mean,prevloan_rateofinterest_max,prevloan_rateofinterest_min,prevloan_rateofinterest_sum,prevloan_referredbysomeone_count,prevloan_referredbysomeone_sum,prevloan_diff_due_and_repay_count,prevloan_diff_due_and_repay_mean,prevloan_diff_due_and_repay_max,prevloan_diff_due_and_repay_min,prevloan_diff_due_and_repay_sum,prevloan_diff_closed_and_due_count,prevloan_diff_closed_and_due_mean,prevloan_diff_closed_and_due_max,prevloan_diff_closed_and_due_min,prevloan_diff_closed_and_due_sum,prevloan_due_dayofweek_count,prevloan_due_dayofweek_mean,prevloan_due_dayofweek_max,prevloan_due_dayofweek_min,prevloan_due_dayofweek_sum,prevloan_due_month_count,prevloan_due_month_mean,prevloan_due_month_max,prevloan_due_month_min,prevloan_due_month_sum,prevloan_repaid_dayofweek_count,prevloan_repaid_dayofweek_mean,prevloan_repaid_dayofweek_max,prevloan_repaid_dayofweek_min,prevloan_repaid_dayofweek_sum,prevloan_repaid_month_count,prevloan_repaid_month_mean,prevloan_repaid_month_max,prevloan_repaid_month_min,prevloan_repaid_month_sum,prevloan_is_month_start_repaid_count,prevloan_is_month_start_repaid_mean,prevloan_is_month_start_repaid_sum,prevloan_is_month_end_repaid_count,prevloan_is_month_end_repaid_mean,prevloan_is_month_end_repaid_sum,prevloan_is_month_start_duedate_count,prevloan_is_month_start_duedate_mean,prevloan_is_month_start_duedate_sum,prevloan_is_month_end_duedate_count,prevloan_is_month_end_duedate_mean,prevloan_is_month_end_duedate_sum,longitude_gps,latitude_gps,customers_age,prevloan_referredbysomeone_mean_False,prevloan_referredbysomeone_mean_True,prevloan_referredbysomeone_max_False,prevloan_referredbysomeone_max_True,prevloan_referredbysomeone_min_False,prevloan_referredbysomeone_min_True,prevloan_is_month_start_repaid_max_False,prevloan_is_month_start_repaid_max_True,prevloan_is_month_start_repaid_min_False,prevloan_is_month_start_repaid_min_True,prevloan_is_month_end_repaid_max_False,prevloan_is_month_end_repaid_max_True,prevloan_is_month_end_repaid_min_False,prevloan_is_month_end_repaid_min_True,prevloan_is_month_start_duedate_max_False,prevloan_is_month_start_duedate_max_True,prevloan_is_month_start_duedate_min_False,prevloan_is_month_start_duedate_min_True,prevloan_is_month_end_duedate_max_False,prevloan_is_month_end_duedate_max_True,prevloan_is_month_end_duedate_min_False,prevloan_is_month_end_duedate_min_True,bank_account_type_Current,bank_account_type_Other,bank_account_type_Savings,bank_name_clients_Access Bank,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank,employment_status_clients_Permanent,employment_status_clients_Retired,employment_status_clients_Self-Employed,employment_status_clients_Student,employment_status_clients_Unemployed,target
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,29934.0,29934.0,29934.0,29934.0,1.0,30542.0,30542.0,30542.0,30542.0,1.0,4.0,4.0,4.0,4.0,1.0,7.0,7.0,7.0,7.0,1.0,4.0,4.0,4.0,4.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.807420099999999,5.5703712,32.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,11500.0,1500.0,0.0410958904109589,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,11500.0,11500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,16497.0,16497.0,16497.0,16497.0,1.0,17585.0,17585.0,17585.0,17585.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3182794999999996,6.686219900000001,36.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,True,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,1.0,1.0,26396.0,26396.0,26396.0,26396.0,1.0,27006.0,27006.0,27006.0,27006.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,6.0,6.0,6.0,1.0,4.0,4.0,4.0,4.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,2.0,1.5,2.0,1.0,3.0,2.0,10000.0,10000.0,10000.0,20000.0,2.0,13000.0,13000.0,13000.0,26000.0,2.0,3000.0,3000.0,3000.0,6000.0,2.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.1643835616438356,2.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,7.300000000000001,2.0,0.0,2.0,50346.0,54601.0,46091.0,100692.0,2.0,50955.5,55211.0,46700.0,101911.0,2.0,3.0,4.0,2.0,6.0,2.0,6.5,7.0,6.0,13.0,2.0,4.5,5.0,4.0,9.0,2.0,6.5,7.0,6.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.3925985,6.5747387999999996,33.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,11500.0,1500.0,0.0410958904109589,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,11500.0,11500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,53649.0,53649.0,53649.0,53649.0,1.0,54257.0,54257.0,54257.0,54257.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,4.0,4.0,4.0,4.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.8237879,7.382044199999999,38.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10000.0,11500.0,1500.0,0.0410958904109589,3.6500000000000004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2263266999999995,7.596271700000001,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,43736.0,43736.0,43736.0,43736.0,1.0,44345.0,44345.0,44345.0,44345.0,1.0,3.0,3.0,3.0,3.0,1.0,7.0,7.0,7.0,7.0,1.0,4.0,4.0,4.0,4.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.6120462,8.475389,38.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000.0,22000.0,2000.0,0.0821917808219178,1.2166666666666668,False,7.0,4.0,7.0,1.0,28.0,7.0,21428.571428571428,40000.0,10000.0,150000.0,7.0,26100.0,47600.0,11000.0,182700.0,7.0,4671.428571428572,7600.0,1000.0,32700.0,7.0,0.11741682974559686,0.1643835616438356,0.0821917808219178,0.821917808219178,7.0,2.166825396825397,3.6500000000000004,1.1558333333333335,15.16777777777778,7.0,0.0,7.0,29742.85714285714,65747.0,1418.0,208200.0,7.0,38763.57142857143,66357.0,625.0,271345.0,7.0,2.5714285714285716,4.0,0.0,18.0,7.0,8.142857142857142,12.0,2.0,57.0,7.0,1.8571428571428572,3.0,0.0,13.0,7.0,7.857142857142857,12.0,2.0,55.0,7.0,0.0,0.0,7.0,0.14285714285714285,1.0,7.0,0.14285714285714285,1.0,7.0,0.0,0.0,,,,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30000.0,34500.0,4500.0,0.0821917808219178,1.825,False,9.0,5.0,9.0,1.0,45.0,9.0,20000.0,30000.0,10000.0,180000.0,9.0,23044.444444444445,34500.0,11500.0,207400.0,9.0,3044.4444444444443,4500.0,1500.0,27400.0,9.0,0.0639269406392694,0.0821917808219178,0.0410958904109589,0.5753424657534246,9.0,2.59104938271605,3.6500000000000004,1.7844444444444445,23.31944444444445,9.0,0.0,9.0,57687.333333333336,78385.0,41281.0,519186.0,9.0,58530.11111111111,79294.0,42190.0,526771.0,9.0,2.2222222222222223,4.0,0.0,20.0,9.0,4.222222222222222,7.0,2.0,38.0,9.0,2.4444444444444446,6.0,0.0,22.0,9.0,4.0,7.0,2.0,36.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,3.3767218,7.1726462,37.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,11500.0,1500.0,0.0410958904109589,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,65201.0,65201.0,65201.0,65201.0,1.0,65810.0,65810.0,65810.0,65810.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3525883999999997,6.5010925,35.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,46683.0,46683.0,46683.0,46683.0,1.0,47291.0,47291.0,47291.0,47291.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,3.0,3.0,3.0,3.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,11500.0,1500.0,0.0410958904109589,3.6500000000000004,True,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,11500.0,11500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,1.0,1.0,11837.0,11837.0,11837.0,11837.0,1.0,12446.0,12446.0,12446.0,12446.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,3.0,3.0,3.0,3.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,3.0,2.0,3.0,1.0,6.0,3.0,10000.0,10000.0,10000.0,30000.0,3.0,13000.0,13000.0,13000.0,39000.0,3.0,3000.0,3000.0,3000.0,9000.0,3.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.2465753424657534,3.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,10.950000000000001,3.0,0.0,3.0,49874.0,58748.0,39804.0,149622.0,3.0,50582.666666666664,59657.0,40413.0,151748.0,3.0,2.0,4.0,0.0,6.0,3.0,6.0,7.0,5.0,18.0,3.0,1.6666666666666667,5.0,0.0,5.0,3.0,6.0,7.0,5.0,18.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.3579782,6.593555800000001,26.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,53937.0,53937.0,53937.0,53937.0,1.0,54547.0,54547.0,54547.0,54547.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,4.0,4.0,4.0,4.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3286754000000003,6.6658631999999995,33.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,True,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,11500.0,11500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,1.0,1.0,39685.0,39685.0,39685.0,39685.0,1.0,40295.0,40295.0,40295.0,40295.0,1.0,4.0,4.0,4.0,4.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.072197599999999,8.9493765,40.0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15000.0,17250.0,2250.0,0.0821917808219178,1.825,False,7.0,4.0,7.0,1.0,28.0,7.0,12857.142857142857,20000.0,10000.0,90000.0,7.0,15510.714285714286,23800.0,10750.0,108575.0,7.0,2653.5714285714284,3800.0,750.0,18575.0,7.0,0.07045009784735812,0.0821917808219178,0.0410958904109589,0.4931506849315068,7.0,2.9315873015873017,3.6500000000000004,1.8250000000000002,20.52111111111111,7.0,0.0,7.0,44700.57142857143,82194.0,0.0,312904.0,7.0,51157.857142857145,83103.0,34811.0,358105.0,7.0,2.5714285714285716,4.0,0.0,18.0,7.0,5.142857142857143,9.0,1.0,36.0,7.0,2.142857142857143,4.0,0.0,15.0,7.0,5.142857142857143,9.0,1.0,36.0,7.0,0.14285714285714285,1.0,7.0,0.14285714285714285,1.0,7.0,0.0,0.0,7.0,0.2857142857142857,2.0,3.3043032,6.5467887000000005,25.0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,11500.0,1500.0,0.0410958904109589,3.6500000000000004,False,2.0,1.5,2.0,1.0,3.0,2.0,10000.0,10000.0,10000.0,20000.0,2.0,11500.0,11500.0,11500.0,23000.0,2.0,1500.0,1500.0,1500.0,3000.0,2.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0821917808219178,2.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,7.300000000000001,2.0,0.0,2.0,77324.5,83438.0,71211.0,154649.0,2.0,78234.0,84347.0,72121.0,156468.0,2.0,1.5,2.0,1.0,3.0,2.0,11.5,12.0,11.0,23.0,2.0,2.0,4.0,0.0,4.0,2.0,11.5,12.0,11.0,23.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.3092007000000003,6.5321736,34.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,15392.0,15392.0,15392.0,15392.0,1.0,20414.0,20414.0,20414.0,20414.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,11500.0,1500.0,0.0410958904109589,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,45558.0,45558.0,45558.0,45558.0,1.0,46167.0,46167.0,46167.0,46167.0,1.0,4.0,4.0,4.0,4.0,1.0,8.0,8.0,8.0,8.0,1.0,5.0,5.0,5.0,5.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3998479,6.5933475999999995,39.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20000.0,21000.0,1000.0,0.0410958904109589,1.2166666666666668,False,10.0,5.5,10.0,1.0,55.0,10.0,18500.0,40000.0,10000.0,185000.0,10.0,20580.0,44000.0,11450.0,205800.0,10.0,2080.0,4000.0,1450.0,20800.0,10.0,0.049315068493150684,0.0821917808219178,0.0410958904109589,0.4931506849315068,10.0,2.5894722222222226,3.6500000000000004,1.2166666666666668,25.894722222222224,10.0,0.0,10.0,52469.8,76358.0,23982.0,524698.0,10.0,53318.7,77269.0,24891.0,533187.0,10.0,1.9,4.0,0.0,19.0,10.0,5.1,10.0,1.0,51.0,10.0,1.9,4.0,0.0,19.0,10.0,5.0,10.0,1.0,50.0,10.0,0.0,0.0,10.0,0.2,2.0,10.0,0.0,0.0,10.0,0.0,0.0,,,,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,11125.0,1125.0,0.0410958904109589,2.7375000000000003,False,5.0,3.0,5.0,1.0,15.0,5.0,11000.0,15000.0,10000.0,55000.0,5.0,12462.5,16687.5,11125.0,62312.5,5.0,1462.5,1687.5,1125.0,7312.5,5.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.2054794520547945,5.0,3.285,3.6500000000000004,2.7375000000000003,16.425,5.0,0.0,5.0,53253.4,81675.0,36128.0,266267.0,5.0,54043.4,82585.0,36738.0,270217.0,5.0,1.0,4.0,0.0,5.0,5.0,5.4,7.0,4.0,27.0,5.0,4.0,6.0,2.0,20.0,5.0,4.8,7.0,3.0,24.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000.0,24500.0,4500.0,0.0821917808219178,2.7375000000000003,False,3.0,2.0,3.0,1.0,6.0,3.0,10000.0,10000.0,10000.0,30000.0,3.0,12000.0,13000.0,11500.0,36000.0,3.0,2000.0,3000.0,1500.0,6000.0,3.0,0.0547945205479452,0.0821917808219178,0.0410958904109589,0.1643835616438356,3.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,10.950000000000001,3.0,0.0,3.0,35484.0,47561.0,27419.0,106452.0,3.0,36294.666666666664,48474.0,28328.0,108884.0,3.0,3.3333333333333335,4.0,2.0,10.0,3.0,4.666666666666667,7.0,3.0,14.0,3.0,4.0,5.0,3.0,12.0,3.0,4.666666666666667,7.0,3.0,14.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.3333333333333333,1.0,3.2663781000000003,6.5212905,57.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30000.0,34500.0,4500.0,0.0821917808219178,1.825,False,8.0,4.5,8.0,1.0,36.0,8.0,18750.0,30000.0,10000.0,150000.0,8.0,21806.25,34500.0,11500.0,174450.0,8.0,3056.25,4500.0,1500.0,24450.0,8.0,0.06678082191780821,0.0821917808219178,0.0410958904109589,0.5342465753424657,8.0,2.7451041666666667,3.6500000000000004,1.825,21.960833333333333,8.0,0.0,8.0,53883.5,79345.0,31914.0,431068.0,8.0,54720.0,79954.0,32823.0,437760.0,8.0,2.125,3.0,0.0,17.0,8.0,5.0,7.0,3.0,40.0,8.0,2.75,6.0,0.0,22.0,8.0,4.625,7.0,3.0,37.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,3.0,2.0,3.0,1.0,6.0,3.0,10000.0,10000.0,10000.0,30000.0,3.0,13000.0,13000.0,13000.0,39000.0,3.0,3000.0,3000.0,3000.0,9000.0,3.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.2465753424657534,3.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,10.950000000000001,3.0,0.0,3.0,59216.0,69371.0,43538.0,177648.0,3.0,59925.333333333336,69980.0,44147.0,179776.0,3.0,0.6666666666666666,2.0,0.0,2.0,3.0,5.0,6.0,4.0,15.0,3.0,2.6666666666666665,4.0,1.0,8.0,3.0,5.333333333333333,7.0,4.0,16.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.5652896000000003,6.6121588000000004,42.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
